,Make,Model,Year,0
12716,Mitsubishi,Outlander4dr,2003,3950
12717,Mitsubishi,Outlander4dr,2005,5933
12718,Mitsubishi,Outlander4dr,2005,4800
12719,Mitsubishi,Outlander4dr,2006,6995
12720,Mitsubishi,Outlander4dr,2006,6588
12721,Mitsubishi,OutlanderAWD,2008,8499
12722,Mitsubishi,OutlanderAWD,2008,6995
12723,Mitsubishi,OutlanderES,2014,12490
12724,Mitsubishi,OutlanderES,2014,12371
12725,Mitsubishi,OutlanderES,2014,12299
12726,Mitsubishi,OutlanderES,2016,19330
12727,Mitsubishi,OutlanderES,2016,18977
12728,Mitsubishi,OutlanderES,2016,18899
12729,Mitsubishi,OutlanderES,2017,21995
12730,Mitsubishi,OutlanderES,2017,21995
12731,Mitsubishi,OutlanderES,2017,21243
12732,Mitsubishi,OutlanderGT,2014,19988
12733,Mitsubishi,OutlanderGT,2014,19683
12734,Mitsubishi,OutlanderGT,2014,18688
12735,Mitsubishi,OutlanderGT,2016,25384
12736,Mitsubishi,OutlanderGT,2016,22499
12737,Mitsubishi,OutlanderGT,2016,21995
12738,Mitsubishi,OutlanderGT,2017,29498
12739,Mitsubishi,OutlanderGT,2017,28995
12740,Mitsubishi,OutlanderGT,2017,27799
12741,Mitsubishi,OutlanderSE,2013,12996
12742,Mitsubishi,OutlanderSE,2013,12487
12743,Mitsubishi,OutlanderSE,2014,19775
12744,Mitsubishi,OutlanderSE,2014,18875
12745,Mitsubishi,OutlanderSE,2014,15977
12746,Mitsubishi,OutlanderSE,2016,19997
12747,Mitsubishi,OutlanderSE,2016,18959
12748,Mitsubishi,OutlanderSE,2016,18881
12749,Mitsubishi,OutlanderSE,2017,23488
12750,Mitsubishi,OutlanderSE,2017,21850
12751,Mitsubishi,OutlanderSE,2017,19999
12752,Mitsubishi,OutlanderSEL,2016,22600
12753,Mitsubishi,OutlanderSEL,2016,20950
12754,Mitsubishi,OutlanderSEL,2016,20900
12755,Mitsubishi,OutlanderSEL,2017,26029
12756,Mitsubishi,OutlanderSEL,2017,23403
12757,Mitsubishi,OutlanderSEL,2017,22697
12758,Mitsubishi,Raider2WD,2007,10020
12759,Mitsubishi,Raider2WD,2007,9995
12760,Mitsubishi,Raider2WD,2007,7528
12761,Mitsubishi,Raider2WD,2008,10999
12762,Mitsubishi,Raider2WD,2008,7985
12763,Mitsubishi,Raider2WD,2008,6980
12764,Mitsubishi,Raider4WD,2007,6777
12765,Mitsubishi,RaiderDouble,2006,9995
12766,Mitsubishi,RaiderDouble,2006,8000
12767,Mitsubishi,RaiderDouble,2006,7995
12768,Mitsubishi,i-MiEV4dr,2012,5499
12769,Nissan,350Z2dr,2003,11900
12770,Nissan,350Z2dr,2003,10469
12771,Nissan,350Z2dr,2003,9480
12772,Nissan,350Z2dr,2004,13000
12773,Nissan,350Z2dr,2004,12999
12774,Nissan,350Z2dr,2004,12498
12775,Nissan,350Z2dr,2005,12999
12776,Nissan,350Z2dr,2005,12998
12777,Nissan,350Z2dr,2005,12995
12778,Nissan,350Z2dr,2006,15495
12779,Nissan,350Z2dr,2006,14500
12780,Nissan,350Z2dr,2006,11998
12781,Nissan,350Z2dr,2007,16000
12782,Nissan,350Z2dr,2007,15799
12783,Nissan,350Z2dr,2007,14999
12784,Nissan,350Z2dr,2008,26900
12785,Nissan,350Z2dr,2008,21999
12786,Nissan,350Z2dr,2008,19999
12787,Nissan,370Z2dr,2009,24995
12788,Nissan,370Z2dr,2009,20999
12789,Nissan,370Z2dr,2009,20595
12790,Nissan,370Z2dr,2010,23900
12791,Nissan,370Z2dr,2010,22585
12792,Nissan,370Z2dr,2010,21500
12793,Nissan,370Z2dr,2011,27995
12794,Nissan,370Z2dr,2011,23991
12795,Nissan,370Z2dr,2011,22888
12796,Nissan,370Z2dr,2012,26895
12797,Nissan,370Z2dr,2012,24500
12798,Nissan,370Z2dr,2012,23993
12799,Nissan,370ZCoupe,2013,27999
12800,Nissan,370ZCoupe,2013,27977
12801,Nissan,370ZCoupe,2013,25000
12802,Nissan,370ZCoupe,2014,31999
12803,Nissan,370ZCoupe,2014,29988
12804,Nissan,370ZCoupe,2014,28999
12805,Nissan,370ZCoupe,2015,32495
12806,Nissan,370ZCoupe,2015,31000
12807,Nissan,370ZCoupe,2015,29995
12808,Nissan,370ZCoupe,2016,37988
12809,Nissan,370ZCoupe,2016,32988
12810,Nissan,370ZCoupe,2016,32525
12811,Nissan,370ZCoupe,2017,39988
12812,Nissan,370ZCoupe,2017,35942
12813,Nissan,370ZCoupe,2017,34000
12814,Nissan,370ZRoadster,2013,27987
12815,Nissan,370ZRoadster,2013,20731
12816,Nissan,370ZRoadster,2014,31968
12817,Nissan,370ZRoadster,2014,29997
12818,Nissan,370ZRoadster,2014,29988
12819,Nissan,370ZRoadster,2015,31542
12820,Nissan,370ZRoadster,2015,29746
12821,Nissan,370ZRoadster,2016,33995
12822,Nissan,370ZRoadster,2016,28995
12823,Nissan,370ZRoadster,2017,36500
12824,Nissan,370ZRoadster,2017,32988
12825,Nissan,Altima2.5,2014,21999
12826,Nissan,Altima2.5,2014,18997
12827,Nissan,Altima2.5,2014,18988
12828,Nissan,Altima2.5,2015,23950
12829,Nissan,Altima2.5,2015,22999
12830,Nissan,Altima2.5,2015,21988
12831,Nissan,Altima2.5,2016,24999
12832,Nissan,Altima2.5,2016,24995
12833,Nissan,Altima2.5,2016,24988
12834,Nissan,Altima2.5,2017,28988
12835,Nissan,Altima2.5,2017,27145
12836,Nissan,Altima2.5,2017,25491
12837,Nissan,Altima2017.5,2017,18485
12838,Nissan,Altima2017.5,2017,16999
12839,Nissan,Altima2017.5,2017,16229
12840,Nissan,Altima2dr,2008,13495
12841,Nissan,Altima2dr,2008,11395
12842,Nissan,Altima2dr,2008,9999
12843,Nissan,Altima2dr,2009,10988
12844,Nissan,Altima2dr,2009,8988
12845,Nissan,Altima2dr,2009,7995
12846,Nissan,Altima2dr,2010,12395
12847,Nissan,Altima2dr,2010,11999
12848,Nissan,Altima2dr,2010,9999
12849,Nissan,Altima2dr,2011,10795
12850,Nissan,Altima2dr,2011,10700
12851,Nissan,Altima2dr,2011,10500
12852,Nissan,Altima2dr,2012,13995
12853,Nissan,Altima2dr,2012,12999
12854,Nissan,Altima2dr,2012,12995
12855,Nissan,Altima3.5,2014,20997
12856,Nissan,Altima3.5,2014,20700
12857,Nissan,Altima3.5,2014,19349
12858,Nissan,Altima3.5,2015,22247
12859,Nissan,Altima3.5,2015,19999
12860,Nissan,Altima3.5,2015,19999
12861,Nissan,Altima3.5,2016,23999
12862,Nissan,Altima3.5,2016,23500
12863,Nissan,Altima3.5,2016,21745
12864,Nissan,Altima3.5,2017,24995
12865,Nissan,Altima3.5,2017,24095
12866,Nissan,Altima3.5,2017,23900
12867,Nissan,Altima4dr,1998,2600
12868,Nissan,Altima4dr,1998,1988
12869,Nissan,Altima4dr,2001,6795
12870,Nissan,Altima4dr,2001,3988
12871,Nissan,Altima4dr,2002,3995
12872,Nissan,Altima4dr,2002,3900
12873,Nissan,Altima4dr,2003,5399
12874,Nissan,Altima4dr,2003,4988
12875,Nissan,Altima4dr,2003,3997
12876,Nissan,Altima4dr,2004,5995
12877,Nissan,Altima4dr,2004,5988
12878,Nissan,Altima4dr,2004,4988
12879,Nissan,Altima4dr,2005,8567
12880,Nissan,Altima4dr,2005,7999
12881,Nissan,Altima4dr,2005,7997
12882,Nissan,Altima4dr,2006,9995
12883,Nissan,Altima4dr,2006,7900
12884,Nissan,Altima4dr,2006,6100
12885,Nissan,Altima4dr,2007,9890
12886,Nissan,Altima4dr,2007,9495
12887,Nissan,Altima4dr,2007,8999
12888,Nissan,Altima4dr,2008,9498
12889,Nissan,Altima4dr,2008,8490
12890,Nissan,Altima4dr,2008,7988
12891,Nissan,Altima4dr,2009,9999
12892,Nissan,Altima4dr,2009,9999
12893,Nissan,Altima4dr,2009,9995
12894,Nissan,Altima4dr,2010,17988
12895,Nissan,Altima4dr,2010,11999
12896,Nissan,Altima4dr,2010,11995
12897,Nissan,Altima4dr,2011,14490
12898,Nissan,Altima4dr,2011,13750
12899,Nissan,Altima4dr,2011,12853
12900,Nissan,Altima4dr,2012,15995
12901,Nissan,Altima4dr,2012,15895
12902,Nissan,Altima4dr,2012,13999
12903,Nissan,Altima4dr,2013,17995
12904,Nissan,Altima4dr,2013,14998
12905,Nissan,Altima4dr,2013,14594
12906,Nissan,AltimaCoupe,2013,16993
12907,Nissan,AltimaCoupe,2013,16500
12908,Nissan,AltimaCoupe,2013,16277
12909,Nissan,AltimaSedan,2013,17999
12910,Nissan,AltimaSedan,2013,16988
12911,Nissan,AltimaSedan,2013,16900
12912,Nissan,Armada2WD,2007,13991
12913,Nissan,Armada2WD,2007,12995
12914,Nissan,Armada2WD,2007,11950
12915,Nissan,Armada2WD,2008,18991
12916,Nissan,Armada2WD,2008,10251
12917,Nissan,Armada2WD,2008,7985
12918,Nissan,Armada2WD,2009,10999
12919,Nissan,Armada2WD,2010,21000
12920,Nissan,Armada2WD,2010,18000
12921,Nissan,Armada2WD,2010,17999
12922,Nissan,Armada2WD,2011,21711
12923,Nissan,Armada2WD,2011,17410
12924,Nissan,Armada2WD,2011,15998
12925,Nissan,Armada2WD,2012,24980
12926,Nissan,Armada2WD,2012,22991
12927,Nissan,Armada2WD,2012,21887
12928,Nissan,Armada2WD,2015,38900
12929,Nissan,Armada2WD,2015,38895
12930,Nissan,Armada2WD,2015,38792
12931,Nissan,Armada2WD,2017,50000
12932,Nissan,Armada2WD,2017,49999
12933,Nissan,Armada2WD,2017,49993
12934,Nissan,Armada4WD,2008,14795
12935,Nissan,Armada4WD,2008,9733
12936,Nissan,Armada4WD,2010,18888
12937,Nissan,Armada4WD,2010,18495
12938,Nissan,Armada4WD,2010,17477
12939,Nissan,Armada4WD,2011,23999
12940,Nissan,Armada4WD,2011,21995
12941,Nissan,Armada4WD,2011,18999
12942,Nissan,Armada4WD,2012,21988
12943,Nissan,Armada4WD,2012,21969
12944,Nissan,Armada4WD,2015,43872
12945,Nissan,Armada4WD,2015,39783
12946,Nissan,Armada4WD,2015,37995
12947,Nissan,Armada4WD,2017,57000
12948,Nissan,Armada4WD,2017,56836
12949,Nissan,Armada4WD,2017,53915
12950,Nissan,ArmadaLE,2005,11900
12951,Nissan,ArmadaLE,2005,7988
12952,Nissan,ArmadaLE,2005,6491
12953,Nissan,ArmadaLE,2006,10995
12954,Nissan,ArmadaLE,2006,10488
12955,Nissan,ArmadaLE,2006,4991
12956,Nissan,ArmadaPlatinum,2013,29990
12957,Nissan,ArmadaPlatinum,2013,29988
12958,Nissan,ArmadaPlatinum,2013,29888
12959,Nissan,ArmadaPlatinum,2014,45150
12960,Nissan,ArmadaPlatinum,2014,37273
12961,Nissan,ArmadaPlatinum,2014,34995
12962,Nissan,ArmadaSE,2005,8999
12963,Nissan,ArmadaSE,2005,6995
12964,Nissan,ArmadaSE,2005,6988
12965,Nissan,ArmadaSE,2006,12995
12966,Nissan,ArmadaSL,2013,24924
12967,Nissan,ArmadaSL,2013,24276
12968,Nissan,ArmadaSL,2014,27900
12969,Nissan,ArmadaSL,2014,26495
12970,Nissan,ArmadaSL,2014,26391
12971,Nissan,ArmadaSV,2013,21902
12972,Nissan,ArmadaSV,2013,20393
12973,Nissan,ArmadaSV,2013,20299
12974,Nissan,ArmadaSV,2014,28976
12975,Nissan,ArmadaSV,2014,27995
12976,Nissan,ArmadaSV,2014,25000
12977,Nissan,Frontier,2000,8995
12978,Nissan,Frontier,2000,7888
12979,Nissan,Frontier,2001,7988
12980,Nissan,Frontier,2001,6777
12981,Nissan,Frontier,2001,5750
12982,Nissan,Frontier,2002,7998
12983,Nissan,Frontier,2003,11995
12984,Nissan,Frontier,2003,8488
12985,Nissan,Frontier,2003,7999
12986,Nissan,Frontier,2004,12500
12987,Nissan,Frontier,2004,10995
12988,Nissan,Frontier,2004,10000
12989,Nissan,Frontier,2005,10661
12990,Nissan,Frontier,2005,9995
12991,Nissan,Frontier,2005,9995
12992,Nissan,Frontier2WD,2006,14995
12993,Nissan,Frontier2WD,2006,14495
12994,Nissan,Frontier2WD,2006,12354
12995,Nissan,Frontier2WD,2007,16977
12996,Nissan,Frontier2WD,2007,11000
12997,Nissan,Frontier2WD,2007,10950
12998,Nissan,Frontier2WD,2008,20495
12999,Nissan,Frontier2WD,2008,16995
13000,Nissan,Frontier2WD,2008,13689
13001,Nissan,Frontier2WD,2009,14995
13002,Nissan,Frontier2WD,2009,13500
13003,Nissan,Frontier2WD,2009,11200
13004,Nissan,Frontier2WD,2010,17995
13005,Nissan,Frontier2WD,2010,16900
13006,Nissan,Frontier2WD,2010,16591
13007,Nissan,Frontier2WD,2011,18999
13008,Nissan,Frontier2WD,2011,17990
13009,Nissan,Frontier2WD,2011,15999
13010,Nissan,Frontier2WD,2012,22890
13011,Nissan,Frontier2WD,2012,20890
13012,Nissan,Frontier2WD,2012,19951
13013,Nissan,Frontier2WD,2016,22994
13014,Nissan,Frontier2WD,2016,20888
13015,Nissan,Frontier2WD,2016,19620
13016,Nissan,Frontier4WD,2006,12499
13017,Nissan,Frontier4WD,2006,11995
13018,Nissan,Frontier4WD,2006,10995
13019,Nissan,Frontier4WD,2007,13500
13020,Nissan,Frontier4WD,2007,12981
13021,Nissan,Frontier4WD,2007,11998
13022,Nissan,Frontier4WD,2008,14999
13023,Nissan,Frontier4WD,2008,11995
13024,Nissan,Frontier4WD,2009,12998
13025,Nissan,Frontier4WD,2010,18900
13026,Nissan,Frontier4WD,2010,16983
13027,Nissan,Frontier4WD,2010,11995
13028,Nissan,Frontier4WD,2011,18995
13029,Nissan,Frontier4WD,2011,18988
13030,Nissan,Frontier4WD,2011,17991
13031,Nissan,Frontier4WD,2012,21891
13032,Nissan,Frontier4WD,2012,19999
13033,Nissan,Frontier4WD,2012,19735
13034,Nissan,Frontier4WD,2016,28941
13035,Nissan,Frontier4WD,2016,25492
13036,Nissan,Frontier4WD,2016,20977
13037,Nissan,FrontierCrew,2013,26988
13038,Nissan,FrontierCrew,2013,25995
13039,Nissan,FrontierCrew,2013,25521
13040,Nissan,FrontierCrew,2014,29000
13041,Nissan,FrontierCrew,2014,28988
13042,Nissan,FrontierCrew,2014,28582
13043,Nissan,FrontierCrew,2015,29750
13044,Nissan,FrontierCrew,2015,28488
13045,Nissan,FrontierCrew,2015,27985
13046,Nissan,FrontierCrew,2016,32999
13047,Nissan,FrontierCrew,2016,32425
13048,Nissan,FrontierCrew,2016,31353
13049,Nissan,FrontierCrew,2017,31995
13050,Nissan,FrontierCrew,2017,30985
13051,Nissan,FrontierCrew,2017,29999
13052,Nissan,FrontierKing,2013,22500
13053,Nissan,FrontierKing,2013,18488
13054,Nissan,FrontierKing,2013,17495
13055,Nissan,FrontierKing,2014,23695
13056,Nissan,FrontierKing,2014,22595
13057,Nissan,FrontierKing,2014,21598
13058,Nissan,FrontierKing,2015,21995
13059,Nissan,FrontierKing,2015,20450
13060,Nissan,FrontierKing,2015,19744
13061,Nissan,FrontierKing,2016,27492
13062,Nissan,FrontierKing,2016,25988
13063,Nissan,FrontierKing,2016,22750
13064,Nissan,FrontierKing,2017,24914
13065,Nissan,FrontierKing,2017,24492
13066,Nissan,FrontierKing,2017,24070
13067,Nissan,FrontierSE,2010,15000
13068,Nissan,GT-R2dr,2009,61933
13069,Nissan,GT-R2dr,2009,58498
13070,Nissan,GT-R2dr,2009,56997
13071,Nissan,GT-R2dr,2010,63991
13072,Nissan,GT-R2dr,2010,59999
13073,Nissan,GT-R2dr,2010,57999
13074,Nissan,GT-R2dr,2011,62644
13075,Nissan,GT-R2dr,2012,58999
13076,Nissan,GT-RBlack,2013,71500
13077,Nissan,GT-RBlack,2014,65999
13078,Nissan,GT-RBlack,2015,77888
13079,Nissan,GT-RNISMO,2017,94986
13080,Nissan,GT-RPremium,2013,73900
13081,Nissan,GT-RPremium,2016,87499
13082,Nissan,GT-RPremium,2017,94288
13083,Nissan,GT-RPremium,2017,92888
13084,Nissan,GT-RPremium,2017,90888
13085,Nissan,GT-RTrack,2014,77995
13086,Nissan,JUKE5dr,2011,14995
13087,Nissan,JUKE5dr,2011,13995
13088,Nissan,JUKE5dr,2011,12999
13089,Nissan,JUKE5dr,2012,14500
13090,Nissan,JUKE5dr,2012,13995
13091,Nissan,JUKE5dr,2012,13730
13092,Nissan,JUKEAWD,2017,20855
13093,Nissan,JUKEAWD,2017,17999
13094,Nissan,JUKEAWD,2017,17979
13095,Nissan,JUKEFWD,2017,20993
13096,Nissan,JUKEFWD,2017,19998
13097,Nissan,JUKEFWD,2017,19961
13098,Nissan,JUKENISMO,2013,16995
13099,Nissan,JUKENISMO,2013,15995
13100,Nissan,JUKENISMO,2013,14993
13101,Nissan,JUKENISMO,2014,22987
13102,Nissan,JUKENISMO,2014,20995
13103,Nissan,JUKENISMO,2014,18888
13104,Nissan,JUKENISMO,2015,16973
13105,Nissan,JUKENISMO,2016,19999
13106,Nissan,JUKENISMO,2016,15485
13107,Nissan,JUKENISMO,2016,13577
13108,Nissan,JUKES,2013,15891
13109,Nissan,JUKES,2013,15490
13110,Nissan,JUKES,2013,14995
13111,Nissan,JUKES,2014,15477
13112,Nissan,JUKES,2014,14998
13113,Nissan,JUKES,2014,14988
13114,Nissan,JUKES,2015,17498
13115,Nissan,JUKES,2015,16897
13116,Nissan,JUKES,2015,16888
13117,Nissan,JUKES,2016,17995
13118,Nissan,JUKES,2016,16999
13119,Nissan,JUKES,2016,16995
13120,Nissan,JUKESL,2013,17199
13121,Nissan,JUKESL,2013,16599
13122,Nissan,JUKESL,2013,15891
13123,Nissan,JUKESL,2014,20988
13124,Nissan,JUKESL,2014,16988
13125,Nissan,JUKESL,2014,16976
13126,Nissan,JUKESL,2015,18995
13127,Nissan,JUKESL,2015,18950
13128,Nissan,JUKESL,2015,18915
13129,Nissan,JUKESL,2016,21715
13130,Nissan,JUKESL,2016,20987
13131,Nissan,JUKESL,2016,19991
13132,Nissan,JUKESV,2013,15995
13133,Nissan,JUKESV,2013,15782
13134,Nissan,JUKESV,2013,14985
13135,Nissan,JUKESV,2014,18888
13136,Nissan,JUKESV,2014,16995
13137,Nissan,JUKESV,2014,16570
13138,Nissan,JUKESV,2015,24911
13139,Nissan,JUKESV,2015,16301
13140,Nissan,JUKESV,2015,16000
13141,Nissan,JUKESV,2016,18972
13142,Nissan,JUKESV,2016,17995
13143,Nissan,JUKESV,2016,16991
13144,Nissan,LEAF4dr,2011,8100
13145,Nissan,LEAF4dr,2011,7998
13146,Nissan,LEAF4dr,2011,7900
13147,Nissan,LEAF4dr,2012,8999
13148,Nissan,LEAF4dr,2012,8995
13149,Nissan,LEAF4dr,2012,7998
13150,Nissan,LEAFS,2013,11988
13151,Nissan,LEAFS,2013,9777
13152,Nissan,LEAFS,2013,8999
13153,Nissan,LEAFS,2014,11988
13154,Nissan,LEAFS,2014,11988
13155,Nissan,LEAFS,2014,10995
13156,Nissan,LEAFS,2015,14988
13157,Nissan,LEAFS,2015,13987
13158,Nissan,LEAFS,2015,13488
13159,Nissan,LEAFS,2016,16781
13160,Nissan,LEAFS,2016,16582
13161,Nissan,LEAFS,2016,15882
13162,Nissan,LEAFS,2017,21588
13163,Nissan,LEAFSL,2013,12488
13164,Nissan,LEAFSL,2013,11995
13165,Nissan,LEAFSL,2013,11499
13166,Nissan,LEAFSL,2014,13997
13167,Nissan,LEAFSL,2014,12500
13168,Nissan,LEAFSL,2014,12494
13169,Nissan,LEAFSL,2015,15556
13170,Nissan,LEAFSL,2015,15555
13171,Nissan,LEAFSL,2015,14888
13172,Nissan,LEAFSL,2016,20988
13173,Nissan,LEAFSL,2017,18495
13174,Nissan,LEAFSV,2013,11738
13175,Nissan,LEAFSV,2013,11599
13176,Nissan,LEAFSV,2013,10990
13177,Nissan,LEAFSV,2014,11465
13178,Nissan,LEAFSV,2014,10999
13179,Nissan,LEAFSV,2014,10988
13180,Nissan,LEAFSV,2015,14997
13181,Nissan,LEAFSV,2015,14888
13182,Nissan,LEAFSV,2015,14777
13183,Nissan,LEAFSV,2016,16999
13184,Nissan,LEAFSV,2016,16981
13185,Nissan,LEAFSV,2016,16500
13186,Nissan,LEAFSV,2017,24373
13187,Nissan,LEAFSV,2017,21995
13188,Nissan,LEAFSV,2017,20980
13189,Nissan,Maxima3.5,2013,22995
13190,Nissan,Maxima3.5,2013,19985
13191,Nissan,Maxima3.5,2013,18297
13192,Nissan,Maxima3.5,2014,25995
13193,Nissan,Maxima3.5,2014,24995
13194,Nissan,Maxima3.5,2014,22988
13195,Nissan,Maxima4dr,1997,1890
13196,Nissan,Maxima4dr,1998,2494
13197,Nissan,Maxima4dr,2000,3888
13198,Nissan,Maxima4dr,2000,1995
13199,Nissan,Maxima4dr,2001,4500
13200,Nissan,Maxima4dr,2001,4495
13201,Nissan,Maxima4dr,2001,3990
13202,Nissan,Maxima4dr,2002,1500
13203,Nissan,Maxima4dr,2003,3488
13204,Nissan,Maxima4dr,2003,2222
13205,Nissan,Maxima4dr,2004,6995
13206,Nissan,Maxima4dr,2004,5995
13207,Nissan,Maxima4dr,2004,5500
13208,Nissan,Maxima4dr,2005,7995
13209,Nissan,Maxima4dr,2005,6986
13210,Nissan,Maxima4dr,2005,6981
13211,Nissan,Maxima4dr,2006,8890
13212,Nissan,Maxima4dr,2006,5989
13213,Nissan,Maxima4dr,2006,5300
13214,Nissan,Maxima4dr,2007,8496
13215,Nissan,Maxima4dr,2007,7995
13216,Nissan,Maxima4dr,2007,7975
13217,Nissan,Maxima4dr,2008,10530
13218,Nissan,Maxima4dr,2008,8988
13219,Nissan,Maxima4dr,2008,7318
13220,Nissan,Maxima4dr,2009,13395
13221,Nissan,Maxima4dr,2009,12995
13222,Nissan,Maxima4dr,2009,11700
13223,Nissan,Maxima4dr,2010,12995
13224,Nissan,Maxima4dr,2010,12979
13225,Nissan,Maxima4dr,2010,12790
13226,Nissan,Maxima4dr,2011,17998
13227,Nissan,Maxima4dr,2011,15999
13228,Nissan,Maxima4dr,2011,15999
13229,Nissan,Maxima4dr,2012,17990
13230,Nissan,Maxima4dr,2012,16650
13231,Nissan,Maxima4dr,2012,14999
13232,Nissan,MaximaPlatinum,2016,32887
13233,Nissan,MaximaPlatinum,2016,31935
13234,Nissan,MaximaPlatinum,2016,31499
13235,Nissan,MaximaPlatinum,2017,39995
13236,Nissan,MaximaPlatinum,2017,34988
13237,Nissan,MaximaPlatinum,2017,33988
13238,Nissan,MaximaS,2016,28000
13239,Nissan,MaximaS,2016,27028
13240,Nissan,MaximaS,2016,25995
13241,Nissan,MaximaS,2017,28987
13242,Nissan,MaximaS,2017,27968
13243,Nissan,MaximaS,2017,26888
13244,Nissan,MaximaSL,2016,32988
13245,Nissan,MaximaSL,2016,29296
13246,Nissan,MaximaSL,2016,27888
13247,Nissan,MaximaSL,2017,30988
13248,Nissan,MaximaSL,2017,29995
13249,Nissan,MaximaSL,2017,29358
13250,Nissan,MaximaSR,2016,37900
13251,Nissan,MaximaSR,2016,32888
13252,Nissan,MaximaSR,2016,29991
13253,Nissan,MaximaSR,2017,30988
13254,Nissan,MaximaSR,2017,29997
13255,Nissan,MaximaSR,2017,29988
13256,Nissan,MaximaSV,2016,27995
13257,Nissan,MaximaSV,2016,27883
13258,Nissan,MaximaSV,2016,26998
13259,Nissan,MaximaSV,2017,29968
13260,Nissan,MaximaSV,2017,27499
13261,Nissan,MaximaSV,2017,26995
13262,Nissan,Murano,2009,11999
13263,Nissan,Murano,2011,25488
13264,Nissan,Murano2017.5,2017,39455
13265,Nissan,Murano2017.5,2017,38695
13266,Nissan,Murano2017.5,2017,34987
13267,Nissan,Murano2WD,2007,12995
13268,Nissan,Murano2WD,2007,12895
13269,Nissan,Murano2WD,2007,11295
13270,Nissan,Murano2WD,2009,14581
13271,Nissan,Murano2WD,2009,13277
13272,Nissan,Murano2WD,2009,13000
13273,Nissan,Murano2WD,2010,14695
13274,Nissan,Murano2WD,2010,13498
13275,Nissan,Murano2WD,2010,13479
13276,Nissan,Murano2WD,2011,16990
13277,Nissan,Murano2WD,2011,16888
13278,Nissan,Murano2WD,2011,15999
13279,Nissan,Murano2WD,2012,18995
13280,Nissan,Murano2WD,2012,18534
13281,Nissan,Murano2WD,2012,18488
13282,Nissan,Murano2WD,2014,25088
13283,Nissan,Murano2WD,2014,24472
13284,Nissan,Murano2WD,2014,24323
13285,Nissan,Murano2WD,2015,33996
13286,Nissan,Murano2WD,2015,33977
13287,Nissan,Murano2WD,2015,32999
13288,Nissan,Murano4dr,2003,6998
13289,Nissan,Murano4dr,2003,6988
13290,Nissan,Murano4dr,2003,4995
13291,Nissan,Murano4dr,2004,8588
13292,Nissan,Murano4dr,2004,7800
13293,Nissan,Murano4dr,2004,6499
13294,Nissan,Murano4dr,2005,7999
13295,Nissan,Murano4dr,2005,7900
13296,Nissan,Murano4dr,2005,6988
13297,Nissan,Murano4dr,2006,10649
13298,Nissan,Murano4dr,2006,9988
13299,Nissan,Murano4dr,2006,8995
13300,Nissan,MuranoAWD,2007,8995
13301,Nissan,MuranoAWD,2007,8995
13302,Nissan,MuranoAWD,2007,8500
13303,Nissan,MuranoAWD,2009,14795
13304,Nissan,MuranoAWD,2009,13309
13305,Nissan,MuranoAWD,2009,12998
13306,Nissan,MuranoAWD,2010,18250
13307,Nissan,MuranoAWD,2010,15687
13308,Nissan,MuranoAWD,2010,13999
13309,Nissan,MuranoAWD,2011,17292
13310,Nissan,MuranoAWD,2011,15540
13311,Nissan,MuranoAWD,2011,14999
13312,Nissan,MuranoAWD,2012,18562
13313,Nissan,MuranoAWD,2012,18235
13314,Nissan,MuranoAWD,2012,17995
13315,Nissan,MuranoAWD,2014,31885
13316,Nissan,MuranoAWD,2014,29988
13317,Nissan,MuranoAWD,2014,27699
13318,Nissan,MuranoAWD,2015,31799
13319,Nissan,MuranoAWD,2015,31249
13320,Nissan,MuranoAWD,2015,31090
13321,Nissan,MuranoAWD,2016,32995
13322,Nissan,MuranoAWD,2016,32995
13323,Nissan,MuranoAWD,2016,29987
13324,Nissan,MuranoAWD,2017,39759
13325,Nissan,MuranoAWD,2017,31995
13326,Nissan,MuranoAWD,2017,29988
13327,Nissan,MuranoFWD,2016,33500
13328,Nissan,MuranoFWD,2016,32985
13329,Nissan,MuranoFWD,2016,31591
13330,Nissan,MuranoFWD,2017,39551
13331,Nissan,MuranoFWD,2017,33875
13332,Nissan,MuranoFWD,2017,33250
13333,Nissan,MuranoLE,2013,19999
13334,Nissan,MuranoLE,2013,19882
13335,Nissan,MuranoLE,2013,18495
13336,Nissan,MuranoS,2013,26895
13337,Nissan,MuranoS,2013,19900
13338,Nissan,MuranoS,2013,18790
13339,Nissan,MuranoSL,2013,21397
13340,Nissan,MuranoSL,2013,20998
13341,Nissan,MuranoSL,2013,20488
13342,Nissan,MuranoSV,2013,16995
13343,Nissan,MuranoSV,2013,16899
13344,Nissan,MuranoSV,2013,16192
13345,Nissan,NV,2017,29988
13346,Nissan,NV,2017,24395
13347,Nissan,NV,2017,23999
13348,Nissan,NV1500,2014,21000
13349,Nissan,NV1500,2014,17965
13350,Nissan,NV1500,2015,21998
13351,Nissan,NV1500,2016,23000
13352,Nissan,NV1500,2016,22495
13353,Nissan,NV1500,2016,21995
13354,Nissan,NV200,2017,22999
13355,Nissan,NV200,2017,22950
13356,Nissan,NV200,2017,22577
13357,Nissan,NV200S,2013,14190
